0.0343	0	0.0224685	0.058865	0.261072	0.285549	0.34222	0.34222	0.412043	0.427667	0.44346	0.482933	0.490567	0.71514	0.741382	0.845282	1	
0.0357494	0	0.0129848	0.0494952	0.245449	0.286195	0.326226	0.3646	0.411339	0.442534	0.442534	0.466735	0.493902	0.707911	0.742895	0.850435	1	
0.0367206	0	0.00662994	0.0432167	0.23498	0.286628	0.315508	0.379597	0.410868	0.445299	0.455881	0.455881	0.496137	0.703067	0.743909	0.853887	1	
0.0373198	0	0.00270934	0.0393432	0.228521	0.286895	0.308896	0.388849	0.410577	0.447004	0.447004	0.461935	0.497516	0.700079	0.744535	0.856017	1	
0.0377338	0	0	0.0366665	0.224058	0.28708	0.304327	0.395242	0.410376	0.443208	0.450521	0.466118	0.498469	0.698014	0.744967	0.857489	1	
0.038684	0	0.00621738	0.0305238	0.213816	0.287504	0.293841	0.409914	0.409914	0.434497	0.458593	0.475718	0.500655	0.693275	0.745959	0.860867	1	
0.039236	0	0.009829	0.0269556	0.207866	0.28775	0.28775	0.403376	0.412167	0.429437	0.463281	0.481294	0.501925	0.690522	0.746536	0.862829	1	
0.0405395	0	0.0183578	0.0185293	0.193816	0.272976	0.287942	0.387938	0.417488	0.417488	0.474353	0.494463	0.504925	0.684021	0.747897	0.867463	1	
0.0405526	0	0.0184441	0.0184441	0.193674	0.272827	0.287943	0.387782	0.417349	0.417523	0.474465	0.494596	0.504955	0.683955	0.74791	0.86751	1	
0.0418805	0	0.0226809	0.0399532	0.179361	0.257777	0.288139	0.372054	0.403279	0.421046	0.485744	0.508011	0.508011	0.677333	0.749297	0.87223	1	
0.0464278	0	0.0371903	0.113614	0.130344	0.206235	0.288807	0.318194	0.355094	0.433112	0.52437	0.52437	0.559847	0.654653	0.754045	0.888396	1	
0.047048	0	0.039169	0.123659	0.123659	0.199206	0.288898	0.310849	0.348523	0.434757	0.526158	0.529195	0.566917	0.65156	0.754692	0.890601	1	
0.0488786	0	0.0450101	0.090923	0.140309	0.178457	0.289167	0.289167	0.329125	0.439615	0.531434	0.543435	0.587784	0.64243	0.756603	0.897109	1	
0.0507459	0	0.0509682	0.0575302	0.157292	0.157292	0.28477	0.307161	0.309339	0.444569	0.536817	0.557961	0.60907	0.633117	0.758553	0.903747	1	
0.0508535	0	0.0513116	0.0556058	0.154882	0.157081	0.284517	0.308199	0.308199	0.444855	0.537127	0.558798	0.610297	0.632581	0.758666	0.904129	1	
0.0510573	0	0.0519618	0.0519618	0.150319	0.15668	0.284037	0.303099	0.307222	0.445395	0.537714	0.560383	0.61262	0.631564	0.758878	0.904854	1	
0.0518981	0	0.050078	0.0677962	0.131489	0.155027	0.282057	0.282057	0.303192	0.447626	0.540138	0.566924	0.622204	0.627371	0.759756	0.907843	1	
0.0522134	0	0.0493716	0.0737344	0.124428	0.154408	0.279824	0.286972	0.30168	0.448463	0.541046	0.569377	0.625798	0.625798	0.760085	0.908964	1	
0.052935	0	0.0477547	0.0873252	0.108267	0.152989	0.274712	0.298221	0.298221	0.450378	0.543127	0.57499	0.617294	0.629119	0.760839	0.911529	1	
0.0534429	0	0.0466167	0.0968912	0.0968912	0.151991	0.271113	0.288403	0.298756	0.451725	0.544591	0.578942	0.611308	0.631457	0.761369	0.913335	1	
0.0548549	0	0.0434532	0.049942	0.108155	0.149215	0.261111	0.261111	0.300241	0.455472	0.54866	0.589925	0.594668	0.637955	0.762843	0.918354	1	
0.0550642	0	0.0429844	0.0429844	0.109824	0.148804	0.259094	0.261657	0.300461	0.456027	0.549264	0.591553	0.592203	0.638918	0.763062	0.919098	1	
0.0550974	0	0.0426447	0.0436741	0.110089	0.148739	0.258775	0.261743	0.300496	0.456115	0.549359	0.591811	0.591811	0.63907	0.763097	0.919216	1	
0.0588159	0	0.00459329	0.120938	0.139752	0.141429	0.222934	0.271437	0.304409	0.465982	0.560077	0.560077	0.632827	0.656183	0.766979	0.932436	1	
0.0589846	0	0.00286749	0.124442	0.141098	0.141098	0.221308	0.271877	0.304586	0.466429	0.558357	0.560282	0.634687	0.656959	0.767155	0.933035	1	
0.0592648	0	0	0.130264	0.139038	0.141825	0.218607	0.272608	0.304881	0.467173	0.555498	0.560623	0.637778	0.658249	0.767448	0.934031	1	
0.0595768	0	0.00319211	0.136746	0.136746	0.142634	0.215601	0.273421	0.305209	0.468	0.552316	0.561002	0.641219	0.659685	0.767774	0.93514	1	
0.0601231	0	0.00878235	0.128685	0.144051	0.144051	0.210335	0.274845	0.305784	0.46945	0.546743	0.561666	0.647244	0.662199	0.768344	0.937082	1	
0.0624495	0	0.0325886	0.0943586	0.136511	0.161584	0.187912	0.28091	0.308232	0.475623	0.52301	0.564492	0.672905	0.672905	0.770773	0.945353	1	
0.0639825	0	0.0482748	0.0717404	0.131542	0.173137	0.173137	0.284906	0.309844	0.47969	0.507372	0.566354	0.675872	0.685726	0.772374	0.950802	1	
0.0649216	0	0.0578843	0.0578843	0.128499	0.163666	0.179795	0.287355	0.310832	0.482182	0.497792	0.567495	0.67769	0.69358	0.773354	0.954141	1	
0.0661359	0	0.06249	0.0928333	0.124563	0.151419	0.188403	0.29052	0.31211	0.485404	0.485404	0.56897	0.680041	0.703736	0.774622	0.958458	1	
0.0671268	0	0.0662481	0.121351	0.121351	0.141425	0.195428	0.293104	0.313153	0.479369	0.492106	0.570174	0.681959	0.712023	0.775657	0.96198	1	
0.0677864	0	0.0687497	0.113652	0.134773	0.134773	0.200104	0.294823	0.313846	0.475352	0.496568	0.570975	0.683235	0.71754	0.776345	0.964325	1	
0.0692048	0	0.0741294	0.0970956	0.0970956	0.140264	0.210159	0.298521	0.315339	0.466713	0.506162	0.572699	0.685981	0.729403	0.777826	0.969368	1	
0.0698748	0	0.0766706	0.0766706	0.0866476	0.142858	0.214909	0.300267	0.316044	0.462632	0.510694	0.573513	0.687278	0.735006	0.778526	0.971749	1	
0.0700973	0	0.0755487	0.0831771	0.0831771	0.143719	0.216486	0.300848	0.316278	0.461277	0.5122	0.573783	0.687709	0.736868	0.778758	0.972541	1	
0.0704386	0	0.0738284	0.0738284	0.0891251	0.14504	0.218905	0.301737	0.316637	0.459198	0.514508	0.574198	0.688369	0.739722	0.779114	0.973754	1	
0.0745621	0	0.0292817	0.121467	0.161003	0.161003	0.248137	0.312487	0.320975	0.434084	0.5424	0.579207	0.696351	0.774209	0.78342	0.988413	1	
0.0758205	0	0.0156866	0.136006	0.156636	0.173701	0.257059	0.315768	0.322299	0.42642	0.550912	0.580736	0.698787	0.784734	0.784734	0.992886	1	
0.0771937	0	0.000851717	0.151871	0.151871	0.187556	0.266793	0.319348	0.323744	0.418056	0.5602	0.582404	0.701445	0.787439	0.79749	0.997768	1	
0.0772725	0	0	0.151285	0.15247	0.188351	0.267352	0.319553	0.323827	0.417576	0.560734	0.5825	0.701597	0.787595	0.798223	0.998048	1	
0.0778216	0	0.00593131	0.147208	0.156641	0.193891	0.271244	0.320984	0.324405	0.414232	0.564447	0.583167	0.70266	0.788676	0.803323	1	1	
0.0800213	0	0.029695	0.130873	0.173352	0.216085	0.286838	0.326719	0.326719	0.400835	0.579326	0.585839	0.706918	0.79301	0.823758	0.99218	1	
0.0811949	0	0.0423746	0.122157	0.182269	0.227928	0.295159	0.326652	0.328477	0.393686	0.587265	0.587265	0.70919	0.795323	0.834661	0.988008	1	
0.0855715	0	0.0896556	0.0896556	0.215519	0.272087	0.326185	0.326404	0.335033	0.36703	0.589035	0.613322	0.717662	0.803946	0.875318	0.972449	1	
0.0856021	0	0.0898425	0.0904007	0.215752	0.272396	0.326402	0.326402	0.335079	0.366844	0.589047	0.613504	0.717721	0.804006	0.875603	0.97234	1	
0.0863737	0	0.094553	0.109177	0.221613	0.280181	0.330722	0.336235	0.336235	0.362145	0.589359	0.618098	0.719214	0.805527	0.88277	0.969597	1	
0.0868286	0	0.09733	0.120246	0.225069	0.28477	0.333268	0.333268	0.338384	0.359374	0.589543	0.620806	0.720095	0.806423	0.886996	0.96798	1	
0.0873173	0	0.100314	0.132138	0.228782	0.289701	0.334768	0.340692	0.340692	0.356398	0.589741	0.623715	0.721041	0.807386	0.891536	0.966243	1	
0.0883366	0	0.106536	0.156941	0.236526	0.299985	0.337898	0.337898	0.348567	0.35019	0.590153	0.629784	0.723014	0.809394	0.901005	0.962619	1	
0.088454	0	0.107253	0.1598	0.237418	0.301171	0.338116	0.338798	0.349474	0.349474	0.5902	0.630483	0.723241	0.809625	0.902096	0.962202	1	
0.0891541	0	0.111527	0.176835	0.242737	0.308234	0.339416	0.344168	0.344168	0.35384	0.590484	0.634651	0.724596	0.811005	0.908599	0.959713	1	
0.089388	0	0.112955	0.182527	0.244513	0.310594	0.339851	0.339851	0.343417	0.355298	0.590578	0.636043	0.725049	0.811466	0.910772	0.958882	1	
0.0895567	0	0.113985	0.186632	0.245795	0.312296	0.339449	0.342876	0.342876	0.35635	0.590646	0.637048	0.725376	0.811798	0.91234	0.958282	1	
0.0897722	0	0.115301	0.191876	0.247432	0.314471	0.338936	0.338936	0.343492	0.357694	0.590733	0.638331	0.725793	0.812223	0.914341	0.957516	1	
0.090392	0	0.119085	0.20696	0.252141	0.320725	0.335405	0.345263	0.345263	0.361559	0.590984	0.642021	0.726993	0.813444	0.9201	0.955312	1	
0.0913219	0	0.124761	0.229586	0.259206	0.330107	0.330107	0.343045	0.349879	0.367357	0.59136	0.647557	0.728792	0.815276	0.928737	0.952007	1	
0.0923943	0	0.131308	0.255683	0.267353	0.323555	0.340486	0.340486	0.355203	0.374045	0.591794	0.653942	0.730868	0.817389	0.9387	0.948194	1	
0.0930916	0	0.135565	0.27265	0.27265	0.319296	0.34548	0.353891	0.358665	0.378393	0.592076	0.658093	0.732218	0.818763	0.945177	0.945716	1	
0.0931335	0	0.135821	0.272784	0.273485	0.31904	0.34578	0.354697	0.358873	0.378654	0.592093	0.658343	0.732299	0.818845	0.945567	0.945567	1	
0.0934263	0	0.137608	0.273718	0.27932	0.317251	0.347877	0.360326	0.360326	0.38048	0.592211	0.660086	0.732866	0.819422	0.945017	0.948778	1	
0.0944328	0	0.143753	0.276929	0.299378	0.311102	0.355086	0.355086	0.369441	0.386756	0.592618	0.666078	0.734814	0.821405	0.943128	0.959818	1	
0.0948831	0	0.146502	0.278366	0.308351	0.308351	0.357149	0.362718	0.373518	0.389564	0.5928	0.668759	0.735686	0.822292	0.942283	0.964757	1	
0.0961648	0	0.154327	0.282454	0.282454	0.315824	0.363021	0.384443	0.385123	0.397557	0.593318	0.67639	0.738167	0.824818	0.939878	0.978815	1	
0.0962509	0	0.154853	0.280184	0.282199	0.316326	0.363416	0.385903	0.385903	0.398094	0.593353	0.676903	0.738333	0.824987	0.939717	0.979759	1	
0.0980963	0	0.166119	0.231528	0.276717	0.327087	0.371871	0.392221	0.406792	0.409601	0.594099	0.687889	0.741906	0.828623	0.936254	1	1	
0.0986489	0	0.169493	0.216959	0.275076	0.330309	0.374403	0.394113	0.413047	0.413047	0.594323	0.691179	0.742975	0.829712	0.935217	0.993939	1	
0.100111	0	0.178417	0.178417	0.270734	0.338833	0.381101	0.399118	0.421361	0.428792	0.594914	0.699882	0.745805	0.832592	0.932473	0.977905	1	
0.102893	0	0.172118	0.26247	0.26247	0.355058	0.393851	0.408645	0.437187	0.458763	0.596039	0.716449	0.751191	0.838075	0.927252	0.947386	1	
0.105108	0	0.167105	0.236546	0.310019	0.367971	0.403997	0.416228	0.449782	0.482617	0.596934	0.729633	0.755478	0.842438	0.923096	0.923096	1	
0.108813	0	0.158718	0.19317	0.389577	0.389577	0.420975	0.428914	0.470857	0.522528	0.598433	0.751694	0.76265	0.849739	0.886857	0.920545	1	
0.11154	0	0.152545	0.16125	0.382387	0.425035	0.433469	0.43825	0.486366	0.551899	0.599535	0.767928	0.767928	0.855111	0.860188	0.918667	1	
0.111972	0	0.151567	0.156192	0.381248	0.430653	0.435448	0.43973	0.488823	0.556552	0.59971	0.769053	0.770789	0.855963	0.855963	0.91837	1	
0.112462	0	0.150458	0.150458	0.379957	0.437022	0.437693	0.441407	0.491609	0.561828	0.599908	0.770328	0.774032	0.851901	0.857656	0.918032	1	
0.112542	0	0.150084	0.150836	0.379747	0.438058	0.438058	0.441679	0.492062	0.562686	0.59994	0.770535	0.77456	0.85124	0.857931	0.917978	1	
0.112929	0	0.148267	0.152672	0.378726	0.439746	0.443004	0.443004	0.494262	0.566853	0.600097	0.771543	0.777121	0.848031	0.859269	0.917711	1	
0.116135	0	0.133204	0.167889	0.370271	0.453735	0.477737	0.507752	0.512501	0.601393	0.601393	0.779891	0.798354	0.821437	0.870355	0.915503	1	
0.116463	0	0.131666	0.169442	0.369408	0.455163	0.481283	0.514362	0.514362	0.602611	0.606004	0.780743	0.800521	0.818722	0.871487	0.915278	1	
0.117683	0	0.125934	0.175233	0.366191	0.460487	0.494501	0.50868	0.526379	0.60715	0.623194	0.78392	0.808601	0.808601	0.875706	0.914438	1	
0.118598	0	0.121634	0.179577	0.363777	0.46448	0.504417	0.504417	0.535394	0.610555	0.63609	0.786303	0.795345	0.808999	0.878871	0.913807	1	
0.119128	0	0.119148	0.182089	0.362381	0.466789	0.50844	0.516638	0.540607	0.612524	0.643546	0.787681	0.787681	0.809229	0.880701	0.913443	1	
0.120938	0	0.110645	0.190679	0.357608	0.474686	0.522198	0.558432	0.558432	0.619257	0.669044	0.766608	0.797532	0.810016	0.886959	0.912196	1	
0.123431	0	0.0989341	0.202509	0.351034	0.485563	0.541147	0.559438	0.592451	0.62853	0.704164	0.737585	0.8111	0.8111	0.895578	0.91048	1	
0.12473	0	0.0928323	0.208673	0.347609	0.49123	0.551021	0.559963	0.610177	0.633362	0.722462	0.722462	0.808966	0.815471	0.900069	0.909585	1	
0.125973	0	0.0869961	0.214569	0.344333	0.49665	0.560464	0.560464	0.62713	0.637983	0.703329	0.735295	0.806925	0.819652	0.904364	0.90873	1	
0.127026	0	0.0820496	0.219566	0.341557	0.501244	0.566887	0.574466	0.641499	0.6419	0.687113	0.746172	0.805196	0.823195	0.908005	0.908005	1	
0.127066	0	0.0818598	0.219758	0.34145	0.50142	0.567134	0.575003	0.642051	0.642051	0.686491	0.746589	0.805129	0.823331	0.907999	0.908166	1	
0.128655	0	0.0743976	0.227297	0.337261	0.508351	0.576823	0.596126	0.646259	0.662027	0.662027	0.762997	0.80252	0.828677	0.907766	0.914519	1	
0.130387	0	0.0662607	0.235517	0.332694	0.515907	0.587389	0.619159	0.650848	0.650848	0.699306	0.780889	0.799675	0.834505	0.907511	0.921446	1	
0.131916	0	0.0590806	0.24277	0.328663	0.522576	0.596712	0.639483	0.639483	0.653397	0.732202	0.796677	0.797164	0.839649	0.907287	0.927559	1	
0.131956	0	0.0588893	0.242963	0.328556	0.522754	0.596961	0.638578	0.639422	0.653465	0.733079	0.797098	0.797098	0.839786	0.907281	0.927722	1	
0.133426	0	0.0519864	0.249937	0.324681	0.529165	0.605924	0.605924	0.637234	0.655916	0.764704	0.797607	0.815199	0.844731	0.907065	0.933598	1	
0.13447	0	0.0470842	0.254889	0.321929	0.533717	0.606124	0.63568	0.63568	0.657656	0.787164	0.797969	0.828054	0.848243	0.906912	0.937772	1	
0.13498	0	0.0446871	0.257311	0.320584	0.535944	0.606222	0.624001	0.639311	0.658507	0.798146	0.798146	0.83434	0.84996	0.906837	0.939812	1	
0.13575	0	0.0410683	0.260966	0.318553	0.539305	0.60637	0.60637	0.644792	0.659791	0.79603	0.812343	0.84383	0.852552	0.906724	0.942893	1	
0.136725	0	0.0364918	0.26559	0.315984	0.543555	0.601866	0.62435	0.651724	0.661416	0.793355	0.830297	0.855831	0.855831	0.906581	0.946789	1	
0.138084	0	0.0301042	0.272043	0.312398	0.549487	0.59558	0.649447	0.6614	0.663684	0.789621	0.855356	0.855356	0.867531	0.906381	0.952227	1	
0.138504	0	0.028135	0.274032	0.311293	0.551316	0.593643	0.657183	0.664383	0.664383	0.788469	0.856518	0.86439	0.871138	0.906319	0.953904	1	
0.138918	0	0.0261887	0.275998	0.3102	0.553124	0.591727	0.66483	0.66483	0.667087	0.787332	0.857666	0.873318	0.874703	0.906259	0.955561	1	
0.139025	0	0.025686	0.276506	0.309918	0.553591	0.591233	0.66362	0.665479	0.667786	0.787038	0.857963	0.875624	0.875624	0.906243	0.955988	1	
0.140901	0	0.0168761	0.285406	0.304973	0.561773	0.582564	0.642404	0.676851	0.680029	0.781888	0.863161	0.881691	0.905968	0.905968	0.963489	1	
0.143215	0	0.00600661	0.296387	0.298871	0.571868	0.571868	0.616228	0.690882	0.695134	0.775533	0.869573	0.889176	0.910408	0.948185	0.972742	1	
0.143551	0	0.00442558	0.297984	0.297984	0.570233	0.573257	0.612421	0.692922	0.697331	0.774609	0.870506	0.890265	0.911054	0.954326	0.974088	1	
0.144493	0	0	0.293668	0.300623	0.565658	0.577147	0.601763	0.698635	0.703481	0.772022	0.873117	0.893313	0.912862	0.971516	0.977856	1	
0.144938	0	0.00209056	0.29163	0.30187	0.563496	0.578984	0.596729	0.701334	0.706386	0.7708	0.87435	0.894753	0.913716	0.979635	0.979635	1	
0.145951	0	0.00684825	0.28699	0.304708	0.558577	0.583166	0.585271	0.707475	0.712998	0.768018	0.877157	0.898029	0.91566	0.985571	1	1	
0.146088	0	0.00748884	0.286366	0.30509	0.557915	0.583729	0.583729	0.708302	0.713888	0.767644	0.877535	0.89847	0.915921	0.98637	0.997258	1	
0.146507	0	0.0094584	0.284445	0.306264	0.555879	0.584109	0.590583	0.710844	0.716625	0.766493	0.878697	0.899827	0.916726	0.988828	0.988828	1	
0.147714	0	0.0151298	0.278915	0.309647	0.550015	0.585205	0.610322	0.718165	0.724507	0.763177	0.882043	0.903732	0.919043	0.968649	1	1	
0.150377	0	0.0276359	0.266719	0.317106	0.537086	0.587622	0.653847	0.734308	0.741886	0.755866	0.889422	0.912345	0.924152	0.924152	0.975363	1	
0.151048	0	0.0307888	0.263645	0.318986	0.533826	0.588231	0.664819	0.738378	0.746267	0.754023	0.891282	0.914516	0.914516	0.927022	0.969152	1	
0.151884	0	0.034717	0.259814	0.321329	0.529765	0.58899	0.678491	0.743448	0.751726	0.751726	0.893599	0.896409	0.91112	0.930599	0.961414	1	
0.151999	0	0.0352575	0.259287	0.321651	0.529206	0.589094	0.680372	0.744146	0.751752	0.752819	0.893918	0.893918	0.910652	0.931091	0.960349	1	
0.153301	0	0.0413711	0.253326	0.325297	0.522886	0.590275	0.701649	0.752038	0.752038	0.765175	0.87102	0.902807	0.905366	0.936657	0.948306	1	
0.153536	0	0.0424748	0.252249	0.325956	0.521744	0.590489	0.70549	0.751941	0.753314	0.767405	0.866886	0.904412	0.904412	0.937662	0.946131	1	
0.154162	0	0.0454153	0.249382	0.327709	0.518704	0.591057	0.715724	0.751684	0.756715	0.773348	0.855872	0.899041	0.905859	0.940339	0.940339	1	
0.156308	0	0.0554947	0.239553	0.333721	0.508284	0.593004	0.750803	0.750803	0.768374	0.793719	0.81812	0.880632	0.91082	0.924277	0.953309	1	
0.157209	0	0.0597262	0.235427	0.336245	0.503909	0.593822	0.739666	0.754763	0.773268	0.802271	0.802271	0.872903	0.912902	0.917533	0.958754	1	
0.157681	0	0.0619466	0.233262	0.337569	0.501613	0.594251	0.733823	0.756841	0.775836	0.792084	0.804888	0.868848	0.913995	0.913995	0.961612	1	
0.158283	0	0.064775	0.230503	0.339256	0.498689	0.594797	0.726378	0.759488	0.779108	0.779108	0.808222	0.863681	0.910234	0.916134	0.965251	1	
0.159416	0	0.070097	0.225314	0.34243	0.493187	0.595826	0.712372	0.764468	0.764468	0.79504	0.814495	0.853961	0.903158	0.920157	0.9721	1	
0.161699	0	0.0808166	0.214861	0.348823	0.482104	0.597897	0.684159	0.73072	0.770238	0.827131	0.827131	0.834382	0.888904	0.928262	0.985894	1	
0.162037	0	0.0824086	0.213308	0.349773	0.480458	0.598204	0.679969	0.725708	0.771095	0.828586	0.831475	0.831475	0.886788	0.929466	0.987942	1	
0.162348	0	0.0838653	0.211888	0.350642	0.478952	0.598486	0.676135	0.721121	0.771879	0.829917	0.829917	0.836552	0.884851	0.930567	0.989817	1	
0.164032	0	0.0917786	0.204171	0.355361	0.470771	0.600015	0.655309	0.696208	0.776139	0.819161	0.834854	0.864134	0.874329	0.936551	1	1	
0.164483	0	0.0938959	0.202106	0.356624	0.468582	0.600424	0.649736	0.689542	0.777278	0.816283	0.836176	0.871513	0.871513	0.938151	0.997275	1	
0.166387	0	0.10284	0.193385	0.361958	0.459335	0.602152	0.626196	0.661383	0.782093	0.804126	0.841757	0.841757	0.884823	0.944914	0.985766	1	
0.168199	0	0.111351	0.185085	0.367034	0.450536	0.603796	0.603796	0.634588	0.786674	0.792557	0.819028	0.852655	0.897489	0.951349	0.974814	1	
0.168859	0	0.114452	0.182062	0.368884	0.44733	0.602568	0.611327	0.624826	0.788343	0.788343	0.810748	0.856625	0.902103	0.953693	0.970824	1	
0.169374	0	0.116872	0.179702	0.370327	0.444828	0.60161	0.617206	0.617206	0.786521	0.791114	0.804285	0.859725	0.905705	0.955523	0.967709	1	
0.169868	0	0.119189	0.177442	0.371709	0.442432	0.600692	0.600692	0.613617	0.784778	0.793768	0.798096	0.862692	0.909154	0.957276	0.964727	1	
0.170109	0	0.120324	0.176335	0.372386	0.441259	0.59865	0.606284	0.61186	0.783924	0.795067	0.795067	0.864145	0.910842	0.958133	0.963268	1	
0.170293	0	0.121185	0.175496	0.372899	0.440369	0.5971	0.610527	0.610527	0.783276	0.792288	0.795573	0.865247	0.912123	0.958784	0.96216	1	
0.170644	0	0.122837	0.173885	0.373885	0.438661	0.594126	0.600333	0.611039	0.782033	0.786954	0.796544	0.867363	0.914582	0.960033	0.960033	1	
0.170947	0	0.124258	0.172499	0.374732	0.437192	0.591569	0.591569	0.611478	0.780964	0.782369	0.797379	0.869182	0.916696	0.958585	0.961487	1	
0.171068	0	0.124825	0.171946	0.37507	0.436605	0.59003	0.59251	0.611654	0.780537	0.780537	0.797712	0.869909	0.91754	0.958006	0.962067	1	
0.17409	0	0.139022	0.158102	0.383537	0.421928	0.551538	0.616046	0.616046	0.745952	0.781093	0.806056	0.888087	0.938666	0.943527	0.976591	1	
